,0,1,2,3,4,5,6,7,8
1931,0.095652714,0.038530175,0.057334557,0.14720213,0.1047967,0.16584927,0.10583584,0.10950158,0.1752971
1932,0.09414785,0.04281282,0.0672338,0.14687926,0.12699653,0.159318,0.10554484,0.112269714,0.144797
1933,0.09257215,0.042201564,0.06722878,0.14597452,0.13285056,0.16057914,0.10274584,0.11181591,0.14403154
1934,0.08749852,0.02627537,0.045740996,0.15500748,0.071140036,0.16021274,0.13581693,0.079047546,0.23926033
1935,0.10281563,0.0427216,0.06695752,0.14896178,0.09127304,0.15229835,0.11723343,0.104879595,0.1728591
1936,0.102010034,0.039319925,0.061290253,0.14753866,0.08979044,0.15688336,0.11309219,0.103862725,0.18621238
1937,0.075933166,0.028706338,0.05565815,0.15531652,0.07391695,0.13769363,0.27989593,0.06334171,0.12953755
1938,0.10028723,0.048872698,0.074264765,0.1499613,0.099444956,0.14922786,0.123225704,0.112220675,0.14249481
1939,0.100216836,0.04822767,0.0740626,0.14965181,0.10139578,0.14993669,0.11997618,0.11256936,0.1439631
1940,0.0802622,0.03199239,0.05742494,0.16207384,0.075373046,0.14131868,0.23301582,0.0719756,0.14656344
1941,0.09977853,0.035218574,0.05799907,0.14782229,0.0859364,0.15812425,0.11260386,0.09866409,0.20385288
1942,0.06908115,0.020319058,0.04192095,0.157686,0.05383524,0.1578908,0.22849753,0.05399481,0.21677439
1943,0.10202799,0.043249097,0.06947013,0.15065543,0.089838885,0.15007752,0.121945396,0.10356263,0.16917291
1944,2.376344e-08,2.8061318e-13,6.8309004e-11,4.8066963e-06,2.7152356e-09,5.744806e-05,1.6110123e-06,2.9468485e-09,0.9999361
1945,1.2064802e-12,3.098463e-20,1.3781091e-16,4.110641e-09,4.757368e-14,2.16503e-07,7.7558177e-10,4.373707e-14,0.99999976
1946,1.2323027e-12,3.2131408e-20,1.4156364e-16,4.177023e-09,4.8543363e-14,2.1904921e-07,7.915247e-10,4.469014e-14,0.99999976
1947,1.2341185e-12,3.2211176e-20,1.4181551e-16,4.181551e-09,4.8610536e-14,2.1921808e-07,7.926306e-10,4.475369e-14,0.99999976
1948,1.2340268e-12,3.220823e-20,1.4179928e-16,4.1813673e-09,4.860525e-14,2.192093e-07,7.926169e-10,4.474891e-14,0.99999976
1949,1.2339703e-12,3.2206015e-20,1.4179063e-16,4.18124e-09,4.860247e-14,2.1920386e-07,7.9259577e-10,4.474635e-14,0.99999976
1950,1.2339609e-12,3.2205647e-20,1.41789e-16,4.181216e-09,4.86021e-14,2.1920302e-07,7.9259127e-10,4.4746006e-14,0.99999976
1951,1.2339561e-12,3.2205524e-20,1.4178846e-16,4.181216e-09,4.8601914e-14,2.1920219e-07,7.9259127e-10,4.4745837e-14,0.99999976
1952,1.2339561e-12,3.2205524e-20,1.4178846e-16,4.181208e-09,4.8601914e-14,2.1920177e-07,7.925897e-10,4.4745667e-14,0.99999976
1953,1.2339561e-12,3.2205524e-20,1.4178846e-16,4.181208e-09,4.8601822e-14,2.1920177e-07,7.925897e-10,4.4745667e-14,0.99999976
1954,2.7685313e-05,2.2098889e-06,0.9966595,0.00045714108,0.0016105007,1.3696574e-05,0.0010880998,1.7087677e-06,0.00013947835
1955,9.160192e-14,8.927219e-17,1.0,1.5402674e-10,1.6570882e-08,6.3756716e-15,2.1472544e-09,1.8804492e-17,9.777093e-12
1956,4.1079513e-09,3.7804215e-11,0.99998796,5.0240175e-07,9.144391e-06,8.113975e-10,2.293061e-06,1.58653e-11,8.950954e-08
1957,9.323861e-14,9.098675e-17,1.0,1.5602794e-10,1.6767205e-08,6.4980484e-15,2.166557e-09,1.9170476e-17,9.93754e-12
1958,8.2277447e-14,7.79478e-17,1.0,1.4154279e-10,1.5679243e-08,5.6792123e-15,1.9841289e-09,1.6215743e-17,8.91642e-12
1959,8.146715e-14,7.697153e-17,1.0,1.4041959e-10,1.5598824e-08,5.6186173e-15,1.9693605e-09,1.5995062e-17,8.840217e-12
1960,8.1366364e-14,7.684978e-17,1.0,1.4027798e-10,1.558868e-08,5.6110567e-15,1.9674606e-09,1.5967569e-17,8.830779e-12
1961,8.134961e-14,7.682955e-17,1.0,1.402539e-10,1.5586927e-08,5.6098154e-15,1.9671231e-09,1.5963001e-17,8.82923e-12
1962,8.1346964e-14,7.6826034e-17,1.0,1.402499e-10,1.5586659e-08,5.609601e-15,1.9670592e-09,1.5962209e-17,8.828994e-12
1963,1.0433016e-05,4.3761648e-09,4.383e-08,0.00054575136,8.363435e-07,0.0013724815,0.00076280965,9.766458e-07,0.9973067
1964,4.965109e-12,3.489256e-19,8.530802e-16,1.2520237e-08,1.7670873e-13,4.6256721e-07,3.2711365e-09,1.8426535e-13,0.9999995
1965,5.636807e-12,4.2130868e-19,1.0145119e-15,1.3564459e-08,2.0804865e-13,4.967168e-07,3.4893468e-09,2.1489164e-13,0.9999995
1966,5.9046197e-12,4.5381403e-19,1.0763272e-15,1.4024728e-08,2.1846186e-13,5.091706e-07,3.6257937e-09,2.2574336e-13,0.9999995
1967,5.9181943e-12,4.5553286e-19,1.0793945e-15,1.4048958e-08,2.189424e-13,5.097828e-07,3.6337e-09,2.2626496e-13,0.9999995
1968,5.917314e-12,4.5542864e-19,1.0791887e-15,1.4047538e-08,2.1890566e-13,5.0974097e-07,3.6333259e-09,2.2622785e-13,0.9999995
1969,5.9171674e-12,4.5541127e-19,1.0791516e-15,1.404727e-08,2.1889898e-13,5.097332e-07,3.6332566e-09,2.2622094e-13,0.9999995
1970,5.9171674e-12,4.554078e-19,1.0791516e-15,1.404727e-08,2.1889898e-13,5.097332e-07,3.6332566e-09,2.2622094e-13,0.9999995
1971,5.917156e-12,4.554095e-19,1.0791516e-15,1.404727e-08,2.1889898e-13,5.097332e-07,3.6332566e-09,2.2622094e-13,0.9999995
1972,5.9171674e-12,4.554078e-19,1.0791516e-15,1.404727e-08,2.1889898e-13,5.097332e-07,3.6332566e-09,2.2622094e-13,0.9999995
1973,8.039632e-06,2.42739e-09,1.9215347e-06,2.1546834e-05,0.99960667,0.00020382252,1.3331252e-05,7.736871e-07,0.00014394498
1974,5.6296074e-08,4.82744e-13,5.3508225e-09,1.6988615e-07,0.99999356,3.6170745e-06,1.371775e-07,1.3328553e-09,2.4745282e-06
1975,5.3414965e-08,4.4541234e-13,4.990695e-09,1.6335163e-07,0.9999938,3.4775421e-06,1.3140276e-07,1.2587732e-09,2.402798e-06
1976,5.3386547e-08,4.451465e-13,4.985576e-09,1.635354e-07,0.9999938,3.4728523e-06,1.316545e-07,1.2570074e-09,2.4047488e-06
1977,5.338166e-08,4.4512189e-13,4.9851865e-09,1.635839e-07,0.9999938,3.4719815e-06,1.3171139e-07,1.2566502e-09,2.4053406e-06
1978,5.337769e-08,4.4508453e-13,4.9848916e-09,1.6358968e-07,0.9999938,3.471667e-06,1.3171793e-07,1.2564991e-09,2.405437e-06
1979,5.3376265e-08,4.4506925e-13,4.9847775e-09,1.6359046e-07,0.9999938,3.4715708e-06,1.3171831e-07,1.2564488e-09,2.4054552e-06
1980,5.3375754e-08,4.4506415e-13,4.984749e-09,1.635903e-07,0.9999938,3.4715379e-06,1.3171793e-07,1.2564321e-09,2.4054598e-06
1981,5.3375654e-08,4.4506415e-13,4.9847393e-09,1.6359061e-07,0.9999938,3.4715379e-06,1.3171793e-07,1.2564321e-09,2.4054646e-06
1982,5.337555e-08,4.4506247e-13,4.9847393e-09,1.635903e-07,0.9999938,3.4715279e-06,1.3171767e-07,1.2564273e-09,2.4054646e-06
1983,1.1338878e-05,9.754636e-08,6.5405216e-06,5.7579568e-05,0.00026754205,0.00014917011,0.9995029,8.002765e-07,3.9368006e-06
1984,6.312431e-09,2.468498e-12,1.8517232e-09,6.584219e-08,1.5330326e-06,3.325536e-07,0.9999981,6.303774e-11,8.041751e-10
1985,6.366201e-09,2.4947583e-12,1.8726865e-09,6.632608e-08,1.5435231e-06,3.337546e-07,0.9999981,6.3629046e-11,8.1085344e-10
1986,6.3707803e-09,2.497115e-12,1.8742659e-09,6.636721e-08,1.5443388e-06,3.3390137e-07,0.9999981,6.368282e-11,8.114491e-10
1987,6.370902e-09,2.4971624e-12,1.8743087e-09,6.6368216e-08,1.5443595e-06,3.3390327e-07,0.9999981,6.368404e-11,8.1146145e-10
1988,6.3708168e-09,2.4971197e-12,1.8742872e-09,6.6367456e-08,1.5443477e-06,3.3389978e-07,0.9999981,6.368295e-11,8.114491e-10
1989,6.3708048e-09,2.4971102e-12,1.8742872e-09,6.6367335e-08,1.5443462e-06,3.3389912e-07,0.9999981,6.368282e-11,8.114475e-10
1990,6.3708048e-09,2.4971102e-12,1.87428e-09,6.636721e-08,1.5443447e-06,3.338988e-07,0.9999981,6.368282e-11,8.1144597e-10
1991,6.3707923e-09,2.4971054e-12,1.87428e-09,6.636708e-08,1.5443433e-06,3.338985e-07,0.9999981,6.368258e-11,8.114444e-10
1992,6.3707923e-09,2.4971054e-12,1.87428e-09,6.636721e-08,1.5443433e-06,3.338985e-07,0.9999981,6.368258e-11,8.114444e-10
1993,9.308112e-05,1.366994e-07,2.8840053e-05,0.00021037296,0.99735653,0.0012488548,0.00013251088,1.5501895e-05,0.0009141497
1994,1.07587795e-07,1.5761539e-12,1.1720894e-08,3.259543e-07,0.9999881,6.7859182e-06,2.529593e-07,3.2667844e-09,4.371322e-06
1995,9.9001795e-08,1.3793063e-12,1.0710319e-08,3.018623e-07,0.9999888,6.397697e-06,2.3186514e-07,2.971211e-09,4.1243493e-06
1996,9.621756e-08,1.3178719e-12,1.0385435e-08,2.93932e-07,0.99998903,6.275799e-06,2.2527692e-07,2.8746168e-09,4.0407076e-06
1997,9.533851e-08,1.2987698e-12,1.02832916e-08,2.9140966e-07,0.99998903,6.237962e-06,2.231864e-07,2.844407e-09,4.014006e-06
1998,9.507828e-08,1.2931512e-12,1.02531885e-08,2.9065833e-07,0.99998903,6.226913e-06,2.2256002e-07,2.835545e-09,4.006063e-06
1999,9.50083e-08,1.2916476e-12,1.0245174e-08,2.9045523e-07,0.99998903,6.2239737e-06,2.22389e-07,2.833177e-09,4.0039245e-06
2000,9.499181e-08,1.2912928e-12,1.024326e-08,2.904062e-07,0.99998903,6.2232853e-06,2.2234786e-07,2.8326204e-09,4.0034015e-06
2001,9.4988735e-08,1.2912288e-12,1.0242927e-08,2.9039705e-07,0.99998903,6.2231666e-06,2.223398e-07,2.832523e-09,4.0033096e-06
2002,9.498855e-08,1.2912214e-12,1.0242908e-08,2.903965e-07,0.99998903,6.2231607e-06,2.2233876e-07,2.8325178e-09,4.003306e-06
2003,1.7264063e-05,1.7325138e-07,8.7666995e-06,8.535193e-05,0.00034302907,0.00022454793,0.99931276,1.3373211e-06,6.776745e-06
2004,2.7550913e-08,1.913102e-11,8.35262e-09,2.464419e-07,4.0987334e-06,1.1230968e-06,0.9999945,3.955744e-10,4.305091e-09
2005,2.6356897e-08,1.7912281e-11,8.004985e-09,2.3686374e-07,3.9793176e-06,1.0762756e-06,0.99999464,3.7310352e-10,4.0952424e-09
2006,2.6254392e-08,1.7811369e-11,7.977671e-09,2.3604382e-07,3.9703223e-06,1.0720049e-06,0.99999464,3.7121464e-10,4.076391e-09
2007,2.6232769e-08,1.7790047e-11,7.971708e-09,2.3587077e-07,3.9684105e-06,1.0711199e-06,0.99999464,3.708148e-10,4.072451e-09
2008,2.6227715e-08,1.7784958e-11,7.9702485e-09,2.3582983e-07,3.967949e-06,1.0709136e-06,0.99999464,3.7072076e-10,4.071534e-09
2009,2.6226415e-08,1.7783703e-11,7.969853e-09,2.3581971e-07,3.9678316e-06,1.0708625e-06,0.99999464,3.7069672e-10,4.071317e-09
2010,2.6226164e-08,1.7783431e-11,7.969793e-09,2.3581747e-07,3.967809e-06,1.0708513e-06,0.99999464,3.7069176e-10,4.0712624e-09
2011,2.6226065e-08,1.7783363e-11,7.969762e-09,2.3581656e-07,3.9678016e-06,1.0708472e-06,0.99999464,3.7069034e-10,4.0712393e-09
2012,2.6226065e-08,1.7783363e-11,7.969762e-09,2.3581678e-07,3.9678016e-06,1.0708472e-06,0.99999464,3.7069034e-10,4.071247e-09
2013,9.829832e-09,4.6823465e-12,3.1104872e-09,9.900585e-08,2.0725265e-06,4.7667197e-07,0.9999974,1.1143365e-10,1.3344247e-09
2014,9.882675e-09,4.717342e-12,3.132701e-09,9.955177e-08,2.0801995e-06,4.783341e-07,0.99999726,1.1215328e-10,1.3437623e-09
2015,9.892727e-09,4.7240046e-12,3.1361924e-09,9.965208e-08,2.0816244e-06,4.787165e-07,0.99999726,1.12292196e-10,1.3455397e-09
2016,9.892746e-09,4.724023e-12,3.1361924e-09,9.965227e-08,2.0816283e-06,4.787174e-07,0.99999726,1.1229241e-10,1.3455449e-09
2017,9.892727e-09,4.7240046e-12,3.1361924e-09,9.965227e-08,2.0816265e-06,4.787165e-07,0.99999726,1.1229198e-10,1.3455449e-09
2018,9.892708e-09,4.723987e-12,3.1361924e-09,9.965208e-08,2.0816244e-06,4.7871606e-07,0.99999726,1.1229198e-10,1.3455423e-09
2019,9.892727e-09,4.723996e-12,3.1361804e-09,9.965208e-08,2.0816244e-06,4.7871606e-07,0.99999726,1.1229198e-10,1.3455423e-09
2020,9.892708e-09,4.723987e-12,3.1361924e-09,9.965208e-08,2.0816244e-06,4.7871606e-07,0.99999726,1.1229198e-10,1.3455423e-09
2021,9.892708e-09,4.723996e-12,3.1361924e-09,9.965208e-08,2.0816244e-06,4.7871606e-07,0.99999726,1.1229198e-10,1.3455397e-09
2022,4.749027e-06,1.8345825e-07,0.9990138,0.000104225124,0.0005947969,1.7901311e-06,0.0002454293,1.2391158e-07,3.4876168e-05
2023,1.10566165e-13,9.851383e-17,1.0,1.6673171e-10,2.0752019e-08,7.959814e-15,2.098918e-09,1.9505971e-17,1.1437516e-11
2024,1.02779655e-13,8.965784e-17,1.0,1.572238e-10,2.003364e-08,7.353261e-15,1.9876856e-09,1.760182e-17,1.07257345e-11
2025,1.0243795e-13,8.923406e-17,1.0,1.5676146e-10,2.0004316e-08,7.325599e-15,1.9818671e-09,1.751154e-17,1.0694195e-11
2026,1.0240454e-13,8.919186e-17,1.0,1.5671482e-10,2.0001226e-08,7.322805e-15,1.9812736e-09,1.7502791e-17,1.0691115e-11
2027,1.02401025e-13,8.9187434e-17,1.0,1.5670974e-10,2.0000883e-08,7.322498e-15,1.9812094e-09,1.7501856e-17,1.06907885e-11
2028,1.0240122e-13,8.918778e-17,1.0,1.5670974e-10,2.0000883e-08,7.322526e-15,1.9812094e-09,1.7501922e-17,1.06908085e-11
2029,1.02401614e-13,8.918778e-17,1.0,1.5671005e-10,2.0000959e-08,7.322526e-15,1.981217e-09,1.750199e-17,1.0690829e-11
2030,1.02401614e-13,8.918778e-17,1.0,1.5671034e-10,2.000092e-08,7.322526e-15,1.981217e-09,1.750199e-17,1.0690829e-11
2031,1.02401614e-13,8.918778e-17,1.0,1.5671034e-10,2.000092e-08,7.322526e-15,1.981217e-09,1.750199e-17,1.0690829e-11
2032,4.6273257e-05,6.6759617e-07,2.4459918e-05,0.00020402101,0.00068327563,0.00047206596,0.99854493,4.47939e-06,1.9851514e-05
2033,1.9136108e-08,1.1288231e-11,5.618729e-09,1.7705057e-07,3.1758589e-06,8.2672716e-07,0.9999958,2.474293e-10,2.8585943e-09
2034,1.8617568e-08,1.0841508e-11,5.4725264e-09,1.7275107e-07,3.1159923e-06,8.0577985e-07,0.99999595,2.387228e-10,2.7715645e-09
2035,1.8567283e-08,1.079918e-11,5.458078e-09,1.7232836e-07,3.1105055e-06,8.0376134e-07,0.99999595,2.3789143e-10,2.7628348e-09
2036,1.8557865e-08,1.0791294e-11,5.455414e-09,1.7224981e-07,3.109509e-06,8.03382e-07,0.99999595,2.377363e-10,2.7612175e-09
2037,1.855567e-08,1.0789401e-11,5.4547686e-09,1.7223125e-07,3.1092718e-06,8.0329085e-07,0.99999595,2.376991e-10,2.7608331e-09
2038,1.8555069e-08,1.0788907e-11,5.454602e-09,1.7222617e-07,3.1092065e-06,8.0326635e-07,0.99999595,2.3768915e-10,2.7607279e-09
2039,9.130635e-07,2.5772344e-09,3.624646e-07,5.7929437e-06,4.4720517e-05,1.9101728e-05,0.99992883,3.1683133e-08,2.2955562e-07
2040,1.8873418e-08,1.1047917e-11,5.55041e-09,1.7486892e-07,3.1462885e-06,8.1454436e-07,0.9999958,2.427834e-10,2.814265e-09
2041,2.8807088e-05,1.8547576e-06,0.9968514,0.00043851355,0.001581009,1.2925008e-05,0.0009218237,1.4830437e-06,0.00016221126
2042,5.2902523e-13,7.536714e-16,1.0,5.826173e-10,4.5415796e-08,4.3015904e-14,6.9276016e-09,1.8161056e-16,4.327586e-11
2043,5.3073426e-13,7.548223e-16,1.0,5.8298966e-10,4.5812524e-08,4.3244105e-14,6.912212e-09,1.8128594e-16,4.331054e-11
2044,5.3130856e-13,7.556261e-16,1.0,5.8335003e-10,4.5855273e-08,4.3292796e-14,6.914902e-09,1.8147898e-16,4.3344092e-11
2045,5.3149504e-13,7.559403e-16,1.0,5.834958e-10,4.586533e-08,4.330882e-14,6.9163795e-09,1.815593e-16,4.335633e-11
2046,5.3155993e-13,7.560528e-16,1.0,5.835515e-10,4.586883e-08,4.3314602e-14,6.916973e-09,1.8158839e-16,4.3360794e-11
2047,5.315822e-13,7.560932e-16,1.0,5.835704e-10,4.5869882e-08,4.3316584e-14,6.917171e-09,1.8159878e-16,4.3362283e-11
2048,5.3159034e-13,7.561076e-16,1.0,5.835771e-10,4.587023e-08,4.3317245e-14,6.9172503e-09,1.8160225e-16,4.3362862e-11
2049,5.315944e-13,7.5611624e-16,1.0,5.835804e-10,4.5870404e-08,4.3317577e-14,6.9172765e-09,1.8160433e-16,4.3363108e-11
2050,5.315964e-13,7.5611915e-16,1.0,5.835826e-10,4.587058e-08,4.331774e-14,6.9173027e-09,1.8160502e-16,4.3363275e-11
2051,1.3100978e-08,1.043252e-13,3.178389e-11,3.0822955e-06,1.532439e-09,4.1321044e-05,9.372978e-07,1.533626e-09,0.9999547
2052,2.6928802e-12,1.1779795e-19,4.1786168e-16,7.375291e-09,1.1799394e-13,3.4777202e-07,1.4423128e-09,1.1150113e-13,0.99999964
2053,2.6121954e-12,1.1237529e-19,4.0155794e-16,7.2236372e-09,1.1380399e-13,3.418997e-07,1.4129276e-09,1.07693626e-13,0.99999964
2054,2.6085607e-12,1.1213207e-19,4.0080956e-16,7.2167103e-09,1.13609676e-13,3.416246e-07,1.4116346e-09,1.075163e-13,0.99999964
2055,2.6082424e-12,1.1211068e-19,4.007423e-16,7.216105e-09,1.1359256e-13,3.416005e-07,1.4115241e-09,1.07500306e-13,0.99999964
2056,2.6082324e-12,1.1211026e-19,4.0074076e-16,7.2160913e-09,1.1359234e-13,3.4159984e-07,1.4115215e-09,1.07500306e-13,0.99999964
2057,2.6082374e-12,1.1211111e-19,4.007423e-16,7.216105e-09,1.1359234e-13,3.416005e-07,1.4115241e-09,1.0750051e-13,0.99999964
2058,2.6082324e-12,1.1211026e-19,4.0074076e-16,7.2160913e-09,1.1359234e-13,3.4159984e-07,1.4115215e-09,1.07500306e-13,0.99999964
2059,2.6082374e-12,1.1211111e-19,4.0074076e-16,7.216105e-09,1.1359234e-13,3.416005e-07,1.4115241e-09,1.07500306e-13,0.99999964
2060,3.310629e-06,1.6235942e-08,1.4551418e-06,1.841254e-05,0.0001149233,5.296673e-05,0.9998079,1.6278571e-07,9.324042e-07
2061,2.3425383e-08,1.4921755e-11,6.883589e-09,2.1329897e-07,3.623132e-06,9.709917e-07,0.9999951,3.1772587e-10,3.6215893e-09
2062,2.3101478e-08,1.463214e-11,6.7926833e-09,2.1070284e-07,3.5873375e-06,9.593986e-07,0.99999523,3.122123e-10,3.5661563e-09
2063,9.809298e-07,2.8530434e-09,3.8977183e-07,6.218112e-06,4.704794e-05,1.9998692e-05,0.99992514,3.4631256e-08,2.492043e-07
2064,2.345368e-08,1.4942146e-11,6.8966783e-09,2.1356705e-07,3.6255378e-06,9.713298e-07,0.9999951,3.1812003e-10,3.6275418e-09
2065,2.3095309e-08,1.462628e-11,6.7911285e-09,2.10653e-07,3.5868518e-06,9.591013e-07,0.99999523,3.1209918e-10,3.565e-09
2066,2.307391e-08,1.4607517e-11,6.7850174e-09,2.104789e-07,3.5845812e-06,9.583506e-07,0.99999523,3.1174102e-10,3.5612218e-09
2067,2.3071227e-08,1.4605149e-11,6.784241e-09,2.1045722e-07,3.5843077e-06,9.582537e-07,0.99999523,3.1169525e-10,3.560753e-09
2068,2.3070786e-08,1.4604758e-11,6.784112e-09,2.104536e-07,3.5842597e-06,9.582373e-07,0.99999523,3.116875e-10,3.5606715e-09
2069,2.6120334e-08,1.7674718e-11,7.936829e-09,2.3497498e-07,3.9574397e-06,1.0666583e-06,0.99999475,3.6866957e-10,4.053264e-09
2070,2.619797e-08,1.7754862e-11,7.9613764e-09,2.3559046e-07,3.965203e-06,1.0697134e-06,0.99999475,3.701598e-10,4.0662576e-09
2071,2.6219116e-08,1.7776346e-11,7.967696e-09,2.357606e-07,3.967155e-06,1.0705687e-06,0.99999475,3.705596e-10,4.070005e-09
2072,2.6224313e-08,1.77816e-11,7.969245e-09,2.358024e-07,3.967635e-06,1.0707778e-06,0.99999464,3.7065784e-10,4.0709285e-09
2073,2.6225614e-08,1.7782923e-11,7.96964e-09,2.3581319e-07,3.9677598e-06,1.0708309e-06,0.99999464,3.7068257e-10,4.071169e-09
2074,2.6226015e-08,1.7783263e-11,7.9697315e-09,2.3581634e-07,3.9677975e-06,1.0708452e-06,0.99999464,3.7068892e-10,4.0712393e-09
2075,2.6226015e-08,1.778333e-11,7.969762e-09,2.3581634e-07,3.9678016e-06,1.0708462e-06,0.99999464,3.7068965e-10,4.0712393e-09
2076,2.6226015e-08,1.778333e-11,7.969762e-09,2.3581656e-07,3.9677975e-06,1.0708462e-06,0.99999464,3.7068965e-10,4.0712393e-09
2077,2.6226015e-08,1.778333e-11,7.969762e-09,2.3581656e-07,3.9677975e-06,1.0708462e-06,0.99999464,3.7068965e-10,4.0712393e-09
2078,2.6226065e-08,1.7783363e-11,7.969762e-09,2.3581678e-07,3.9678016e-06,1.0708472e-06,0.99999464,3.7069034e-10,4.071247e-09
2079,0.001313652,0.0001797028,0.9591025,0.007915739,0.015067331,0.00084583607,0.011202574,0.00017841677,0.004194276
2080,5.610099e-13,7.656744e-16,1.0,5.9580485e-10,4.739885e-08,4.5104535e-14,7.059293e-09,1.8486993e-16,4.537512e-11
2081,4.8508967e-13,6.3887667e-16,1.0,5.318082e-10,4.402656e-08,3.8623984e-14,6.3523733e-09,1.5157411e-16,4.001172e-11
2082,4.811871e-13,6.323133e-16,1.0,5.2832927e-10,4.3848225e-08,3.829053e-14,6.312058e-09,1.4986423e-16,3.9733827e-11
2083,4.8082285e-13,6.316913e-16,1.0,5.279918e-10,4.3831836e-08,3.8259723e-14,6.30787e-09,1.4970025e-16,3.9708372e-11
2084,4.8078983e-13,6.316335e-16,1.0,5.2795757e-10,4.3830582e-08,3.8257243e-14,6.3073284e-09,1.4968311e-16,3.9706252e-11
2085,4.807935e-13,6.316359e-16,1.0,5.2795757e-10,4.3831e-08,3.825768e-14,6.307268e-09,1.4968369e-16,3.9706554e-11
2086,4.80799e-13,6.316431e-16,1.0,5.279616e-10,4.3831335e-08,3.8258262e-14,6.30728e-09,1.496854e-16,3.970701e-11
2087,4.808027e-13,6.3164793e-16,1.0,5.279636e-10,4.3831502e-08,3.8258554e-14,6.30728e-09,1.4968654e-16,3.9707234e-11
2088,4.808027e-13,6.3164793e-16,1.0,5.279636e-10,4.3831502e-08,3.8258554e-14,6.30728e-09,1.4968597e-16,3.9707234e-11
2089,0.080124855,0.027709285,0.04919168,0.16416316,0.06890027,0.15091245,0.1865298,0.07153363,0.20093489
2090,0.10106962,0.049367882,0.076186,0.1505163,0.09781721,0.14721811,0.12435348,0.11170283,0.14176862
2091,0.10251309,0.044929255,0.071858905,0.14850506,0.091572165,0.15192606,0.11907029,0.10512282,0.16450241
2092,0.100294575,0.035386544,0.05736398,0.14606985,0.08789805,0.15971223,0.109636754,0.10006425,0.20357376
2093,0.10139125,0.04069884,0.06526838,0.14904365,0.08841324,0.1548941,0.11746136,0.10234169,0.18048759
2094,0.10076137,0.04063469,0.06538637,0.1493628,0.08814807,0.15522537,0.1185706,0.10197223,0.17993848
2095,0.08645658,0.03486919,0.057620395,0.16106515,0.08094659,0.14918303,0.1901148,0.082944274,0.15679997
2096,0.10027796,0.035129823,0.05713514,0.14604372,0.087664135,0.15969907,0.10957005,0.09976532,0.20471473
2097,0.07178366,0.024063537,0.04835196,0.15317369,0.0695422,0.1405735,0.29746068,0.056797765,0.13825299
2098,0.081267335,0.03029574,0.056018695,0.15290534,0.080226995,0.1427235,0.25982833,0.06918413,0.1275499
2099,3.745617e-09,3.501766e-11,0.99998856,4.7424373e-07,8.584182e-06,7.2756556e-10,2.31136e-06,1.5166876e-11,8.019152e-08
2100,8.4476215e-14,7.23282e-17,1.0,1.375939e-10,1.7572349e-08,5.903509e-15,1.7599542e-09,1.4168408e-17,9.227979e-12
2101,7.921515e-14,6.631059e-17,1.0,1.3047419e-10,1.7061193e-08,5.5027597e-15,1.6708709e-09,1.2877619e-17,8.730561e-12
2102,7.889428e-14,6.592344e-17,1.0,1.3000742e-10,1.7030827e-08,5.4776066e-15,1.6647346e-09,1.27955006e-17,8.7000745e-12
2103,7.8859824e-14,6.5881204e-17,1.0,1.299556e-10,1.702732e-08,5.4748284e-15,1.6640425e-09,1.2786766e-17,8.696839e-12
2104,7.885426e-14,6.587442e-17,1.0,1.2994718e-10,1.7026638e-08,5.474369e-15,1.6639282e-09,1.2785401e-17,8.696325e-12
2105,7.885366e-14,6.5873666e-17,1.0,1.2994619e-10,1.702654e-08,5.474306e-15,1.6639123e-09,1.2785254e-17,8.696259e-12
2106,7.885336e-14,6.5873415e-17,1.0,1.299457e-10,1.702654e-08,5.4742854e-15,1.6639092e-09,1.2785157e-17,8.6962425e-12
2107,7.885351e-14,6.5873415e-17,1.0,1.299457e-10,1.7026572e-08,5.474306e-15,1.6639156e-09,1.2785157e-17,8.696226e-12
2108,7.885321e-14,6.5873415e-17,1.0,1.2994544e-10,1.702654e-08,5.4742854e-15,1.6639092e-09,1.2785157e-17,8.696209e-12
2109,1.2155498e-05,5.02003e-09,2.2324441e-07,0.0004003921,3.2001947e-06,0.0016138118,0.00018447991,2.4797391e-06,0.99778324
2110,9.628298e-13,2.2114087e-20,1.0474386e-16,3.5772905e-09,3.6878456e-14,1.8966462e-07,6.7476186e-10,3.4045646e-14,0.99999976
2111,6.805851e-13,1.2758778e-20,6.693476e-17,2.8018399e-09,2.510541e-14,1.5697053e-07,5.174438e-10,2.3291405e-14,0.9999999
2112,6.6506035e-13,1.2301491e-20,6.497298e-17,2.756771e-09,2.4469269e-14,1.5500984e-07,5.0843924e-10,2.271037e-14,0.9999999
2113,6.6343865e-13,1.2254047e-20,6.476833e-17,2.7520481e-09,2.4402714e-14,1.5480332e-07,5.0749843e-10,2.2649592e-14,0.9999999
2114,6.632438e-13,1.2248391e-20,6.474387e-17,2.7514762e-09,2.439471e-14,1.5477838e-07,5.073852e-10,2.2642248e-14,0.9999999
2115,6.632223e-13,1.2247737e-20,6.474116e-17,2.7514184e-09,2.4393871e-14,1.5477572e-07,5.073736e-10,2.264147e-14,0.9999999
2116,6.6321975e-13,1.2247644e-20,6.4740416e-17,2.7514078e-09,2.4393685e-14,1.5477556e-07,5.0737164e-10,2.2641384e-14,0.9999999
2117,6.6321975e-13,1.2247644e-20,6.474066e-17,2.7514078e-09,2.4393685e-14,1.5477556e-07,5.0737264e-10,2.2641384e-14,0.9999999
